PlayerID,ClubSysID,SeasonID,MatchesPlayed,GamesStarted,MinutesPlayed,Goals,Assists,PenaltyKicksMade,ExpectedGoals,ExpectedAssists,ProgressivePasses,ProgressiveCarries,YellowCards,RedCards,PlayerStatID
34329,293,2020/21,33,30,2716.0,3.0,1.0,0.0,2.29999995231628,0.800000011920929,106.0,29.0,3.0,1.0,2852.0
36280,293,2022/23,6,3,300.0,0.0,1.0,0.0,0.0,0.200000002980232,15.0,3.0,0.0,0.0,2853.0
35370,293,2022/23,13,2,288.0,0.0,0.0,0.0,0.100000001490116,0.5,14.0,5.0,2.0,0.0,2854.0
38762,293,2021/22,1,0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2855.0
38561,293,2021/22,17,1,203.0,0.0,0.0,0.0,0.300000011920929,0.100000001490116,4.0,6.0,1.0,0.0,2856.0
34329,293,2022/23,30,27,2491.0,0.0,0.0,0.0,1.20000004768372,0.400000005960464,80.0,9.0,6.0,0.0,2857.0
38780,293,2021/22,31,30,2638.0,0.0,1.0,0.0,0.600000023841858,1.70000004768372,138.0,65.0,6.0,0.0,2858.0
35503,293,2021/22,37,36,3094.0,11.0,4.0,0.0,4.30000019073486,6.59999990463257,84.0,117.0,3.0,0.0,2859.0
37308,293,2024/25,40,18,1718.0,2.0,4.0,0.0,4.30000019073486,2.40000009536743,32.0,52.0,5.0,0.0,2860.0
36646,293,2024/25,21,19,1724.0,1.0,1.0,0.0,1.0,0.300000011920929,42.0,7.0,7.0,0.0,2861.0
35074,293,2024/25,32,21,1892.0,1.0,1.0,0.0,0.600000023841858,0.699999988079071,61.0,12.0,1.0,0.0,2862.0
33393,293,2024/25,40,22,1928.0,12.0,2.0,0.0,8.30000019073486,1.60000002384186,29.0,49.0,4.0,0.0,2863.0
36704,293,2024/25,44,20,1937.0,3.0,2.0,0.0,4.40000009536743,1.60000002384186,86.0,28.0,1.0,0.0,2864.0
38505,293,2024/25,28,22,2019.0,3.0,2.0,0.0,1.79999995231628,3.09999990463257,126.0,26.0,8.0,0.0,2865.0
33412,293,2024/25,27,24,2157.0,1.0,0.0,0.0,1.0,0.0,45.0,6.0,6.0,1.0,2866.0
37604,293,2024/25,42,24,2209.0,4.0,8.0,0.0,4.40000009536743,4.09999990463257,53.0,42.0,5.0,0.0,2867.0
37568,293,2024/25,31,27,2307.0,0.0,0.0,0.0,0.400000005960464,0.899999976158142,100.0,48.0,5.0,2.0,2868.0
35873,293,2024/25,46,39,3307.0,2.0,0.0,0.0,1.60000002384186,0.699999988079071,102.0,25.0,6.0,0.0,2869.0
37198,293,2024/25,43,39,3355.0,14.0,4.0,0.0,11.1000003814697,5.19999980926514,51.0,13.0,8.0,0.0,2870.0
34329,293,2024/25,39,39,3496.0,2.0,1.0,0.0,1.0,1.29999995231628,65.0,7.0,8.0,0.0,2871.0
36768,293,2024/25,40,38,3497.0,3.0,2.0,3.0,3.20000004768372,5.59999990463257,172.0,78.0,6.0,0.0,2872.0
37291,293,2024/25,47,42,3498.0,6.0,3.0,0.0,5.19999980926514,2.29999995231628,132.0,68.0,7.0,0.0,2873.0
37399,293,2024/25,41,41,3690.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2874.0
38756,293,2024/25,34,18,1644.0,6.0,5.0,3.0,4.80000019073486,4.30000019073486,78.0,44.0,1.0,0.0,2875.0
34329,293,2021/22,35,34,2956.0,3.0,0.0,0.0,1.39999997615814,0.400000005960464,83.0,9.0,7.0,1.0,2876.0
38758,293,2024/25,32,16,1493.0,3.0,3.0,1.0,2.59999990463257,2.09999990463257,54.0,34.0,2.0,0.0,2877.0
37112,293,2024/25,18,12,1087.0,0.0,0.0,0.0,0.300000011920929,0.300000011920929,21.0,6.0,2.0,0.0,2878.0
36245,293,2021/22,40,36,3271.0,1.0,3.0,0.0,1.0,2.20000004768372,169.0,76.0,2.0,0.0,2879.0
37399,293,2021/22,38,38,3420.0,0.0,1.0,0.0,0.0,0.100000001490116,0.0,0.0,1.0,0.0,2880.0
36359,293,2022/23,3,3,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2881.0
34307,293,2022/23,7,2,270.0,0.0,0.0,0.0,0.0,0.200000002980232,7.0,11.0,0.0,0.0,2882.0
33548,293,2022/23,10,2,257.0,0.0,0.0,0.0,0.5,0.200000002980232,4.0,8.0,0.0,0.0,2883.0
36672,293,2024/25,3,3,199.0,1.0,0.0,0.0,0.100000001490116,0.100000001490116,4.0,2.0,1.0,0.0,2884.0
36709,293,2022/23,17,1,253.0,0.0,0.0,0.0,0.200000002980232,0.200000002980232,5.0,7.0,0.0,0.0,2885.0
35976,293,2022/23,10,1,233.0,0.0,0.0,0.0,0.200000002980232,0.300000011920929,4.0,3.0,0.0,0.0,2886.0
39249,293,2022/23,5,1,148.0,0.0,0.0,0.0,0.300000011920929,0.100000001490116,1.0,1.0,0.0,0.0,2887.0
34112,293,2022/23,9,0,104.0,1.0,0.0,0.0,0.200000002980232,0.100000001490116,4.0,2.0,0.0,0.0,2888.0
35848,293,2022/23,2,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2889.0
36439,293,2024/25,23,5,594.0,1.0,0.0,0.0,1.20000004768372,0.300000011920929,27.0,9.0,2.0,0.0,2890.0
35726,293,2024/25,7,7,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891.0
35895,293,2024/25,21,7,665.0,2.0,1.0,0.0,0.600000023841858,0.800000011920929,12.0,17.0,1.0,0.0,2892.0
36471,293,2024/25,13,10,963.0,0.0,1.0,0.0,0.300000011920929,0.200000002980232,38.0,23.0,2.0,0.0,2893.0
39159,293,2024/25,16,13,1164.0,0.0,0.0,0.0,0.200000002980232,0.100000001490116,28.0,4.0,2.0,0.0,2894.0
35503,293,2022/23,35,30,2629.0,6.0,6.0,0.0,4.80000019073486,9.39999961853027,70.0,98.0,1.0,0.0,2895.0
39794,293,2022/23,6,4,356.0,0.0,2.0,0.0,0.699999988079071,0.800000011920929,14.0,16.0,3.0,0.0,2896.0
35789,293,2022/23,40,32,2836.0,2.0,0.0,1.0,1.29999995231628,0.600000023841858,129.0,19.0,3.0,0.0,2897.0
34261,293,2023/24,20,2,303.0,0.0,0.0,0.0,0.100000001490116,0.300000011920929,9.0,15.0,1.0,1.0,2898.0
35726,293,2023/24,6,5,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899.0
36646,293,2023/24,15,8,698.0,0.0,0.0,0.0,0.300000011920929,0.100000001490116,24.0,3.0,3.0,0.0,2900.0
36704,293,2023/24,26,8,955.0,6.0,5.0,0.0,4.19999980926514,0.899999976158142,48.0,22.0,1.0,0.0,2901.0
37604,293,2023/24,33,13,1315.0,3.0,3.0,0.0,3.5,1.70000004768372,23.0,19.0,3.0,0.0,2902.0
36439,293,2023/24,34,12,1434.0,0.0,1.0,0.0,1.20000004768372,0.899999976158142,105.0,28.0,5.0,0.0,2903.0
36291,293,2023/24,35,21,1775.0,4.0,0.0,0.0,6.19999980926514,1.0,21.0,48.0,3.0,0.0,2904.0
36245,293,2022/23,36,29,2695.0,0.0,0.0,0.0,0.400000005960464,0.800000011920929,149.0,80.0,2.0,0.0,2905.0
35571,293,2019/20,29,25,2219.0,6.0,5.0,0.0,7.09999990463257,2.90000009536743,100.0,24.0,6.0,0.0,2906.0
33431,293,2023/24,4,1,121.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2907.0
35588,293,2019/20,28,28,2517.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2908.0
37112,293,2023/24,2,1,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909.0
36471,293,2023/24,2,1,91.0,1.0,0.0,0.0,0.100000001490116,0.0,2.0,0.0,1.0,0.0,2910.0
36645,293,2019/20,23,23,2036.0,2.0,3.0,0.0,0.800000011920929,1.79999995231628,100.0,36.0,1.0,0.0,2911.0
35901,293,2019/20,22,20,1816.0,0.0,1.0,0.0,0.200000002980232,0.699999988079071,69.0,24.0,3.0,0.0,2912.0
35789,293,2019/20,23,20,1816.0,0.0,0.0,0.0,0.699999988079071,0.5,77.0,18.0,4.0,0.0,2913.0
38908,293,2019/20,27,19,1698.0,5.0,1.0,0.0,2.40000009536743,1.89999997615814,54.0,63.0,0.0,0.0,2914.0
35976,293,2019/20,23,17,1690.0,7.0,3.0,0.0,5.5,2.29999995231628,53.0,37.0,3.0,0.0,2915.0
39779,293,2019/20,26,20,1642.0,3.0,7.0,0.0,1.79999995231628,2.70000004768372,65.0,33.0,7.0,0.0,2916.0
35848,293,2023/24,2,0,9.0,0.0,0.0,0.0,0.100000001490116,0.200000002980232,2.0,1.0,0.0,0.0,2917.0
36709,293,2023/24,1,0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2918.0
33489,293,2023/24,9,0,77.0,0.0,1.0,0.0,0.100000001490116,0.5,0.0,1.0,0.0,0.0,2919.0
34112,293,2023/24,8,0,97.0,0.0,0.0,0.0,0.200000002980232,0.0,1.0,5.0,2.0,1.0,2920.0
36240,293,2019/20,24,24,2048.0,1.0,0.0,0.0,0.5,0.200000002980232,66.0,8.0,3.0,1.0,2921.0
38761,293,2019/20,24,23,2090.0,0.0,1.0,0.0,1.10000002384186,1.29999995231628,83.0,45.0,2.0,0.0,2922.0
39059,293,2024/25,2,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923.0
35774,293,2024/25,4,0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2924.0
34112,293,2024/25,2,0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2925.0
35848,293,2024/25,1,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926.0
36291,293,2024/25,2,1,102.0,0.0,0.0,0.0,0.200000002980232,0.0,1.0,1.0,0.0,0.0,2927.0
34307,293,2024/25,2,1,97.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2928.0
35789,293,2020/21,36,34,2817.0,0.0,0.0,0.0,0.200000002980232,0.899999976158142,127.0,21.0,7.0,1.0,2929.0
35588,293,2020/21,35,35,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2930.0
38761,293,2020/21,37,35,3153.0,3.0,7.0,0.0,2.70000004768372,3.59999990463257,132.0,107.0,4.0,0.0,2931.0
37399,293,2022/23,37,37,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2932.0
37047,293,2022/23,38,37,3273.0,0.0,0.0,0.0,1.10000002384186,0.899999976158142,111.0,20.0,5.0,0.0,2933.0
38505,293,2022/23,34,34,2911.0,6.0,5.0,0.0,2.09999990463257,2.29999995231628,179.0,33.0,11.0,1.0,2934.0
38758,293,2020/21,37,34,2981.0,6.0,5.0,1.0,6.19999980926514,7.19999980926514,171.0,141.0,0.0,0.0,2935.0
36296,202,2022/23,12,3,352.0,0.0,2.0,0.0,0.300000011920929,0.200000002980232,11.0,5.0,2.0,0.0,2936.0
36151,202,2017/18,5,2,288.0,0.0,0.0,0.0,0.100000001490116,0.0,4.0,7.0,0.0,0.0,2937.0
35186,202,2022/23,6,2,213.0,0.0,1.0,0.0,0.200000002980232,0.5,6.0,5.0,0.0,0.0,2938.0
39747,202,2022/23,4,1,80.0,0.0,0.0,0.0,0.0,0.100000001490116,2.0,0.0,0.0,0.0,2939.0
36158,202,2022/23,13,6,579.0,0.0,0.0,0.0,0.600000023841858,0.0,21.0,3.0,3.0,0.0,2940.0
35310,202,2022/23,14,7,633.0,1.0,1.0,0.0,1.39999997615814,0.5,13.0,9.0,2.0,0.0,2941.0
37017,202,2022/23,22,17,1615.0,0.0,2.0,0.0,1.39999997615814,0.5,70.0,16.0,1.0,0.0,2942.0
33440,202,2022/23,18,14,828.0,3.0,1.0,0.0,0.899999976158142,1.0,33.0,10.0,0.0,0.0,2943.0
38871,202,2017/18,5,1,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2944.0
38034,202,2019/20,38,31,2856.0,10.0,3.0,1.0,13.3999996185303,2.09999990463257,66.0,63.0,4.0,0.0,2945.0
36048,202,2017/18,14,5,316.0,0.0,0.0,0.0,0.100000001490116,0.800000011920929,9.0,9.0,0.0,0.0,2946.0
33449,202,2019/20,33,33,2848.0,3.0,1.0,0.0,1.29999995231628,1.29999995231628,119.0,29.0,4.0,0.0,2947.0
37597,202,2017/18,38,38,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948.0
34870,202,2019/20,35,32,2829.0,1.0,2.0,0.0,1.60000002384186,2.5,265.0,55.0,4.0,0.0,2949.0
37512,202,2017/18,17,16,1449.0,0.0,1.0,0.0,0.100000001490116,0.300000011920929,56.0,17.0,0.0,0.0,2950.0
34664,202,2019/20,34,29,2620.0,0.0,1.0,0.0,0.600000023841858,1.29999995231628,160.0,9.0,8.0,0.0,2951.0
34243,202,2017/18,23,12,1105.0,0.0,0.0,0.0,0.200000002980232,0.5,27.0,4.0,3.0,0.0,2952.0
34677,202,2019/20,34,33,2880.0,0.0,0.0,0.0,1.20000004768372,1.29999995231628,135.0,52.0,5.0,0.0,2953.0
39429,202,2017/18,19,12,1075.0,2.0,2.0,0.0,1.89999997615814,0.100000001490116,13.0,6.0,0.0,0.0,2954.0
33382,202,2019/20,32,26,2175.0,2.0,2.0,0.0,2.29999995231628,4.5,158.0,71.0,3.0,1.0,2955.0
34604,202,2017/18,8,7,680.0,1.0,0.0,0.0,0.200000002980232,0.0,3.0,1.0,1.0,0.0,2956.0
38359,202,2019/20,31,24,1976.0,2.0,4.0,0.0,1.60000002384186,5.30000019073486,135.0,36.0,4.0,0.0,2957.0
39514,202,2017/18,6,5,498.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.0
37539,202,2019/20,27,23,1896.0,0.0,1.0,0.0,1.5,1.79999995231628,91.0,57.0,5.0,0.0,2959.0
37045,202,2017/18,6,4,452.0,0.0,0.0,0.0,0.100000001490116,0.0,5.0,1.0,0.0,0.0,2960.0
33375,202,2019/20,27,16,1450.0,4.0,1.0,0.0,4.0,0.5,10.0,21.0,1.0,0.0,2961.0
39065,202,2019/20,21,14,1399.0,1.0,0.0,0.0,1.20000004768372,0.200000002980232,29.0,4.0,2.0,0.0,2962.0
37011,202,2017/18,12,4,432.0,2.0,0.0,0.0,0.699999988079071,0.200000002980232,15.0,1.0,0.0,0.0,2963.0
36961,202,2019/20,31,22,2011.0,5.0,3.0,0.0,5.0,3.90000009536743,95.0,68.0,0.0,0.0,2964.0
36670,202,2017/18,8,5,390.0,2.0,1.0,0.0,1.10000002384186,0.100000001490116,4.0,2.0,0.0,0.0,2965.0
34265,202,2022/23,17,9,682.0,0.0,2.0,0.0,0.5,0.200000002980232,35.0,5.0,1.0,0.0,2966.0
35276,202,2017/18,23,18,1602.0,0.0,1.0,0.0,0.200000002980232,0.600000023841858,48.0,37.0,3.0,0.0,2967.0
37025,202,2019/20,36,36,3230.0,3.0,3.0,0.0,4.5,1.5,110.0,18.0,9.0,0.0,2968.0
37025,202,2017/18,39,39,3510.0,1.0,1.0,0.0,2.70000004768372,1.20000004768372,54.0,25.0,7.0,0.0,2969.0
36529,202,2020/21,1,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2970.0
34344,202,2017/18,26,24,2106.0,0.0,1.0,0.0,0.100000001490116,0.600000023841858,78.0,20.0,3.0,0.0,2971.0
34901,202,2022/23,30,9,934.0,8.0,1.0,0.0,4.5,1.10000002384186,10.0,12.0,3.0,0.0,2972.0
36529,202,2017/18,36,25,2230.0,5.0,3.0,0.0,3.79999995231628,2.20000004768372,36.0,67.0,3.0,0.0,2973.0
39265,202,2022/23,26,9,981.0,1.0,1.0,0.0,0.200000002980232,0.200000002980232,26.0,28.0,1.0,0.0,2974.0
34664,202,2017/18,39,39,3390.0,1.0,3.0,0.0,1.20000004768372,2.29999995231628,191.0,31.0,6.0,0.0,2975.0
36648,202,2022/23,26,11,1114.0,4.0,3.0,0.0,4.0,1.70000004768372,31.0,39.0,1.0,0.0,2976.0
39065,202,2017/18,38,38,3382.0,0.0,1.0,0.0,2.29999995231628,1.10000002384186,39.0,8.0,8.0,0.0,2977.0
35265,202,2022/23,25,15,1342.0,10.0,3.0,0.0,5.30000019073486,0.699999988079071,14.0,11.0,1.0,0.0,2978.0
37597,202,2019/20,38,38,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.0
38359,202,2017/18,39,36,3018.0,7.0,8.0,1.0,3.29999995231628,8.30000019073486,153.0,54.0,2.0,0.0,2980.0
36961,202,2022/23,17,16,1344.0,7.0,2.0,0.0,4.40000009536743,2.09999990463257,67.0,40.0,1.0,0.0,2981.0
34870,202,2017/18,40,36,3345.0,0.0,4.0,0.0,1.89999997615814,1.39999997615814,188.0,20.0,3.0,1.0,2982.0
34779,202,2022/23,37,24,2142.0,7.0,3.0,1.0,9.39999961853027,4.30000019073486,49.0,31.0,0.0,0.0,2983.0
35569,202,2017/18,28,28,2491.0,0.0,0.0,0.0,0.100000001490116,0.5,85.0,50.0,2.0,0.0,2984.0
35695,202,2017/18,38,25,2236.0,14.0,0.0,4.0,11.8999996185303,1.60000002384186,38.0,12.0,9.0,0.0,2985.0
38612,202,2020/21,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2986.0
33951,202,2017/18,37,30,2663.0,3.0,2.0,0.0,4.09999990463257,3.20000004768372,124.0,92.0,5.0,1.0,2987.0
39146,202,2017/18,40,21,2115.0,1.0,1.0,0.0,1.5,1.39999997615814,60.0,59.0,3.0,0.0,2988.0
36187,202,2022/23,21,21,1890.0,0.0,1.0,0.0,0.0,0.100000001490116,0.0,0.0,1.0,0.0,2989.0
35924,202,2023/24,33,24,2286.0,0.0,0.0,0.0,0.400000005960464,0.699999988079071,136.0,42.0,6.0,0.0,2990.0
36158,202,2023/24,39,37,3353.0,0.0,2.0,0.0,1.60000002384186,1.39999997615814,207.0,36.0,9.0,0.0,2991.0
36354,202,2023/24,40,27,2742.0,20.0,3.0,10.0,17.0,4.09999990463257,99.0,94.0,4.0,0.0,2992.0
39211,202,2021/22,12,8,659.0,0.0,0.0,0.0,0.100000001490116,0.200000002980232,21.0,3.0,0.0,0.0,2993.0
37920,202,2021/22,10,9,780.0,1.0,2.0,0.0,0.800000011920929,0.300000011920929,22.0,9.0,2.0,0.0,2994.0
35186,202,2021/22,21,14,1148.0,3.0,5.0,0.0,2.09999990463257,1.60000002384186,27.0,22.0,2.0,0.0,2995.0
34677,202,2021/22,16,15,1277.0,1.0,0.0,0.0,1.60000002384186,0.5,50.0,9.0,4.0,0.0,2996.0
34779,202,2021/22,27,16,1554.0,6.0,2.0,0.0,6.59999990463257,1.20000004768372,23.0,22.0,0.0,0.0,2997.0
33449,202,2021/22,24,18,1586.0,3.0,0.0,0.0,0.899999976158142,0.0,109.0,19.0,5.0,0.0,2998.0
33440,202,2021/22,25,19,1606.0,0.0,1.0,0.0,1.10000002384186,0.899999976158142,76.0,17.0,4.0,0.0,2999.0
39065,202,2021/22,20,17,1646.0,1.0,0.0,0.0,1.0,0.200000002980232,41.0,3.0,7.0,0.0,3000.0
39265,202,2021/22,32,18,1675.0,0.0,2.0,0.0,0.800000011920929,2.59999990463257,36.0,81.0,4.0,0.0,3001.0
39146,202,2021/22,33,19,1926.0,0.0,2.0,0.0,1.20000004768372,2.29999995231628,69.0,71.0,1.0,0.0,3002.0
39211,202,2019/20,21,14,1368.0,0.0,1.0,0.0,1.20000004768372,0.699999988079071,66.0,34.0,1.0,0.0,3003.0
36118,202,2021/22,32,22,2004.0,2.0,3.0,0.0,2.59999990463257,2.20000004768372,89.0,42.0,1.0,0.0,3004.0
38359,202,2021/22,33,27,2383.0,2.0,4.0,0.0,2.90000009536743,5.5,149.0,39.0,1.0,0.0,3005.0
38034,202,2021/22,35,27,2508.0,9.0,2.0,1.0,8.69999980926514,2.40000009536743,48.0,21.0,7.0,0.0,3006.0
37025,202,2021/22,31,30,2691.0,1.0,0.0,0.0,1.29999995231628,0.400000005960464,83.0,14.0,3.0,1.0,3007.0
36961,202,2021/22,35,32,2870.0,8.0,3.0,1.0,6.69999980926514,4.80000019073486,154.0,97.0,2.0,0.0,3008.0
36394,202,2021/22,37,35,3056.0,1.0,1.0,0.0,0.699999988079071,1.60000002384186,124.0,25.0,7.0,0.0,3009.0
37362,202,2021/22,38,36,3267.0,1.0,2.0,0.0,0.699999988079071,2.70000004768372,191.0,104.0,6.0,0.0,3010.0
38694,202,2021/22,38,38,3419.0,0.0,0.0,0.0,0.0,0.400000005960464,1.0,0.0,3.0,1.0,3011.0
33710,202,2021/22,36,24,2374.0,5.0,4.0,2.0,6.30000019073486,1.89999997615814,137.0,30.0,4.0,0.0,3012.0
39830,202,2021/22,28,26,2229.0,2.0,2.0,0.0,0.899999976158142,0.800000011920929,92.0,40.0,10.0,0.0,3013.0
36187,202,2021/22,4,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.0
34157,202,2023/24,27,27,2430.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3015.0
33375,202,2021/22,6,3,321.0,2.0,0.0,0.0,0.400000005960464,0.100000001490116,1.0,3.0,0.0,0.0,3016.0
39274,202,2021/22,4,2,182.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3017.0
38210,202,2022/23,3,0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3018.0
39095,202,2023/24,40,32,2845.0,7.0,3.0,0.0,6.19999980926514,5.19999980926514,67.0,137.0,3.0,0.0,3019.0
33898,202,2022/23,2,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0
34401,202,2022/23,2,0,17.0,0.0,1.0,0.0,0.100000001490116,0.0,0.0,0.0,0.0,0.0,3021.0
36059,202,2022/23,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022.0
34265,202,2023/24,41,32,2914.0,0.0,2.0,0.0,1.20000004768372,2.09999990463257,232.0,49.0,8.0,1.0,3023.0
37025,202,2023/24,43,42,3655.0,4.0,1.0,0.0,3.40000009536743,1.0,181.0,37.0,8.0,1.0,3024.0
38359,202,2023/24,47,45,4104.0,5.0,13.0,1.0,7.09999990463257,9.39999961853027,349.0,98.0,7.0,0.0,3025.0
36296,202,2021/22,7,2,138.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3026.0
36670,202,2021/22,3,1,128.0,0.0,0.0,0.0,0.200000002980232,0.0,0.0,0.0,0.0,0.0,3027.0
35265,202,2021/22,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.0
39830,202,2019/20,23,16,1321.0,1.0,0.0,0.0,0.400000005960464,0.200000002980232,63.0,25.0,4.0,0.0,3029.0
33710,202,2019/20,9,4,352.0,0.0,0.0,0.0,0.5,0.300000011920929,6.0,2.0,0.0,0.0,3030.0
35695,202,2019/20,24,8,887.0,2.0,1.0,0.0,2.40000009536743,0.699999988079071,15.0,6.0,0.0,0.0,3031.0
35265,202,2023/24,36,18,1727.0,6.0,1.0,0.0,4.90000009536743,0.5,15.0,14.0,2.0,0.0,3032.0
38460,202,2023/24,27,21,1781.0,3.0,4.0,0.0,1.0,3.70000004768372,98.0,53.0,7.0,0.0,3033.0
35310,202,2023/24,36,23,1854.0,4.0,1.0,0.0,2.59999990463257,1.79999995231628,58.0,30.0,8.0,0.0,3034.0
36670,202,2019/20,2,1,86.0,0.0,0.0,0.0,0.300000011920929,0.0,0.0,1.0,0.0,0.0,3035.0
35460,202,2019/20,3,1,73.0,1.0,0.0,0.0,0.400000005960464,0.100000001490116,0.0,2.0,0.0,1.0,3036.0
36394,202,2023/24,33,21,1965.0,1.0,1.0,0.0,0.400000005960464,1.0,105.0,27.0,6.0,0.0,3037.0
36706,202,2023/24,26,22,2062.0,3.0,6.0,0.0,4.0,4.19999980926514,86.0,142.0,6.0,0.0,3038.0
34419,202,2023/24,37,16,1494.0,0.0,0.0,0.0,0.800000011920929,0.300000011920929,50.0,20.0,8.0,0.0,3039.0
39265,202,2023/24,25,14,1299.0,0.0,3.0,0.0,0.600000023841858,1.39999997615814,25.0,51.0,5.0,0.0,3040.0
33449,202,2023/24,18,14,1273.0,0.0,0.0,0.0,0.400000005960464,0.100000001490116,80.0,16.0,3.0,0.0,3041.0
36059,202,2023/24,17,12,1214.0,3.0,0.0,0.0,1.89999997615814,0.800000011920929,24.0,18.0,1.0,0.0,3042.0
35569,202,2018/19,24,20,1914.0,0.0,0.0,0.0,0.100000001490116,0.5,66.0,36.0,0.0,0.0,3043.0
38359,202,2018/19,27,25,1931.0,3.0,3.0,1.0,4.40000009536743,5.5,110.0,26.0,1.0,0.0,3044.0
34251,202,2018/19,27,24,2262.0,0.0,1.0,0.0,0.400000005960464,0.600000023841858,84.0,46.0,5.0,0.0,3045.0
39830,202,2018/19,34,23,2297.0,1.0,1.0,0.0,1.79999995231628,1.0,83.0,53.0,8.0,0.0,3046.0
33951,202,2018/19,36,24,2388.0,4.0,7.0,0.0,2.09999990463257,3.59999990463257,58.0,56.0,4.0,1.0,3047.0
37539,202,2018/19,29,27,2472.0,0.0,1.0,0.0,0.200000002980232,1.20000004768372,88.0,35.0,5.0,0.0,3048.0
39146,202,2018/19,37,30,2535.0,2.0,5.0,0.0,2.5,4.30000019073486,60.0,65.0,1.0,0.0,3049.0
36187,202,2023/24,23,23,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3050.0
39146,202,2019/20,19,11,1143.0,0.0,1.0,0.0,1.39999997615814,0.899999976158142,55.0,50.0,2.0,0.0,3051.0
34664,202,2018/19,35,34,2937.0,1.0,1.0,0.0,0.300000011920929,0.699999988079071,151.0,16.0,7.0,1.0,3052.0
37597,202,2018/19,36,36,3270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3053.0
37025,202,2018/19,38,38,3361.0,2.0,1.0,0.0,1.79999995231628,0.800000011920929,63.0,16.0,8.0,2.0,3054.0
39065,202,2018/19,40,40,3567.0,5.0,2.0,0.0,3.09999990463257,0.300000011920929,35.0,1.0,4.0,1.0,3055.0
36140,202,2023/24,20,14,949.0,0.0,2.0,0.0,0.400000005960464,1.79999995231628,78.0,12.0,3.0,0.0,3056.0
33440,202,2023/24,30,14,959.0,0.0,1.0,0.0,0.800000011920929,1.70000004768372,42.0,11.0,3.0,0.0,3057.0
33937,202,2023/24,27,9,1000.0,4.0,1.0,0.0,4.40000009536743,1.20000004768372,43.0,23.0,3.0,0.0,3058.0
34870,202,2018/19,35,32,2845.0,1.0,2.0,0.0,0.899999976158142,1.29999995231628,165.0,28.0,2.0,0.0,3059.0
34779,202,2023/24,37,24,2083.0,7.0,1.0,0.0,6.69999980926514,1.89999997615814,47.0,35.0,5.0,0.0,3060.0
35803,202,2024/25,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061.0
35924,202,2024/25,16,13,1231.0,0.0,0.0,0.0,0.0,0.200000002980232,49.0,9.0,5.0,0.0,3062.0
33449,202,2024/25,20,16,1392.0,1.0,1.0,0.0,0.200000002980232,0.5,63.0,8.0,3.0,0.0,3063.0
39095,202,2024/25,33,15,1416.0,5.0,2.0,0.0,2.5,2.5,18.0,50.0,0.0,0.0,3064.0
